id,enunciado,opcao,texto_alternativa,resposta
pc2025_03_adm_60,"Após tomar posse como policial civil no Estado do Piauí, Lucas resolveu estudar, no contexto das técnicas de organização administrativa, onde a Polícia Civil do referido ente da federação estaria inserida. Nesse caso, considerando o entendimento doutrinário dominante, é correto afirmar que a Polícia Civil é um(a)",A,"pessoa jurídica de direito público, criada por meio da desconcentração administrativa.",E
pc2025_03_adm_60,"Após tomar posse como policial civil no Estado do Piauí, Lucas resolveu estudar, no contexto das técnicas de organização administrativa, onde a Polícia Civil do referido ente da federação estaria inserida. Nesse caso, considerando o entendimento doutrinário dominante, é correto afirmar que a Polícia Civil é um(a)",B,"pessoa jurídica de direito privado, criada por meio da descentralização administrativa.",E
pc2025_03_adm_60,"Após tomar posse como policial civil no Estado do Piauí, Lucas resolveu estudar, no contexto das técnicas de organização administrativa, onde a Polícia Civil do referido ente da federação estaria inserida. Nesse caso, considerando o entendimento doutrinário dominante, é correto afirmar que a Polícia Civil é um(a)",C,"pessoa jurídica de direito público, criada por meio da descentralização administrativa.",E
pc2025_03_adm_60,"Após tomar posse como policial civil no Estado do Piauí, Lucas resolveu estudar, no contexto das técnicas de organização administrativa, onde a Polícia Civil do referido ente da federação estaria inserida. Nesse caso, considerando o entendimento doutrinário dominante, é correto afirmar que a Polícia Civil é um(a)",D,"órgão público, criado por meio da descentralização administrativa.",E
pc2025_03_adm_60,"Após tomar posse como policial civil no Estado do Piauí, Lucas resolveu estudar, no contexto das técnicas de organização administrativa, onde a Polícia Civil do referido ente da federação estaria inserida. Nesse caso, considerando o entendimento doutrinário dominante, é correto afirmar que a Polícia Civil é um(a)",E,"órgão público, criado por meio da desconcentração administrativa.",E
pc2025_03_adm_61,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",A,F – V – F.,B
pc2025_03_adm_61,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",B,V – F – V.,B
pc2025_03_adm_61,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",C,F – F – F.,B
pc2025_03_adm_61,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",D,V – F – F.,B
pc2025_03_adm_61,"Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é",E,F – V – V.,B
pc2025_03_adm_62,"José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que",A,"José e João ocupam cargos públicos. Por sua vez, Matheus ocupa um emprego público.",A
pc2025_03_adm_62,"José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que",B,"José e Matheus ocupam cargos públicos. Por sua vez, João ocupa um emprego público.",A
pc2025_03_adm_62,"José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que",C,"José e João ocupam empregos públicos. Por sua vez, Matheus ocupa um cargo público.",A
pc2025_03_adm_62,"José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que",D,"José, Matheus e João ocupam empregos públicos.",A
pc2025_03_adm_62,"José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que",E,"José, Matheus e João ocupam cargos públicos. Legislação Institucional da Polícia Civil",A
pc2025_03_lipc_64,"Determinado policial civil do Estado do Piauí, em razão de sua singular dedicação, almejava ser promovido na carreira pelo critério de merecimento, o que lhe permitiria obter um incremento remuneratório. Ao analisar os balizamentos estabelecidos pela Lei Complementar no 37/2004, o policial civil concluiu corretamente que",A,"passará, com a promoção, de um padrão para outro dentro da mesma classe.",D
pc2025_03_lipc_64,"Determinado policial civil do Estado do Piauí, em razão de sua singular dedicação, almejava ser promovido na carreira pelo critério de merecimento, o que lhe permitiria obter um incremento remuneratório. Ao analisar os balizamentos estabelecidos pela Lei Complementar no 37/2004, o policial civil concluiu corretamente que",B,é necessário o interstício mínimo de 1 (um) ano desde a última promoção.,D
pc2025_03_lipc_64,"Determinado policial civil do Estado do Piauí, em razão de sua singular dedicação, almejava ser promovido na carreira pelo critério de merecimento, o que lhe permitiria obter um incremento remuneratório. Ao analisar os balizamentos estabelecidos pela Lei Complementar no 37/2004, o policial civil concluiu corretamente que",C,fará jus a uma diferença de vencimento de 10% (dez por cento) caso seja promovido.,D
pc2025_03_lipc_64,"Determinado policial civil do Estado do Piauí, em razão de sua singular dedicação, almejava ser promovido na carreira pelo critério de merecimento, o que lhe permitiria obter um incremento remuneratório. Ao analisar os balizamentos estabelecidos pela Lei Complementar no 37/2004, o policial civil concluiu corretamente que",D,"é necessário o interstício mínimo de 2 (dois) anos, a contar da aplicação de qualquer penalidade disciplinar.",D
pc2025_03_lipc_64,"Determinado policial civil do Estado do Piauí, em razão de sua singular dedicação, almejava ser promovido na carreira pelo critério de merecimento, o que lhe permitiria obter um incremento remuneratório. Ao analisar os balizamentos estabelecidos pela Lei Complementar no 37/2004, o policial civil concluiu corretamente que",E,compete ao Delegado Geral da Polícia Civil organizar as listas de promoção por merecimento para cada vaga a ser provida.,D
pc2025_03_lipc_65,"Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que",A,o curso de formação terá duração mínima de 360 (trezentas e sessenta) horas-aula.,C
pc2025_03_lipc_65,"Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que",B,"o curso de formação tem caráter classificatório, considerando sua prévia aprovação em concurso público.",C
pc2025_03_lipc_65,"Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que",C,o curso de formação pode ser realizado por escola superior de formação policial civil de ente federativo diverso.,C
pc2025_03_lipc_65,"Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que",D,"durante o curso de formação, Joana fará jus a ajuda de custo não superior a 50% do valor da remuneração para a classe final do respectivo cargo.",C
pc2025_03_lipc_65,"Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que",E,"o pedido de exoneração formulado antes da primeira progressão na carreira acarretará, para Joana, o dever de ressarcir ao erário os gastos com a formação educacional.",C
pc2025_03_lipc_66,"Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que",A,todos se enquadram.,D
pc2025_03_lipc_66,"Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que",B,apenas o ato I se enquadra.,D
pc2025_03_lipc_66,"Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que",C,apenas o ato II se enquadra.,D
pc2025_03_lipc_66,"Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que",D,apenas os atos I e III se enquadram.,D
pc2025_03_lipc_66,"Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que",E,apenas os atos II e III se enquadram. prova pc2025 tipo 04 Direito Penal (pn),D
pc2025_04_pn_32,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",A,"não é considerada crime, já que o agente foi previamente provocado, de forma reprovável, por Caio.",C
pc2025_04_pn_32,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",B,"caracteriza o crime de injúria, sendo certo que o juiz deverá aplicar as penas previstas no tipo penal.",C
pc2025_04_pn_32,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",C,"caracteriza o crime de injúria, mas o juiz poderá deixar de aplicar a pena.",C
pc2025_04_pn_32,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",D,"caracteriza o crime de difamação, mas o juiz poderá deixar de aplicar a pena.",C
pc2025_04_pn_32,"Após ser provocado, de forma reprovável, por Caio, o particular Matheus, extremamente irritado, acabou por ofendê-lo, por meio de palavras depreciativas e de baixo calão. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de Matheus",E,é formal e materialmente atípica.,C
pc2025_04_pn_33,"João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto",A,"simples, com a incidência de uma causa de diminuição de pena.",D
pc2025_04_pn_33,"João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto",B,"qualificado, com a incidência de uma causa de aumento de pena.",D
pc2025_04_pn_33,"João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto",C,"simples, com a incidência de uma causa de aumento de pena.",D
pc2025_04_pn_33,"João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto",D,"qualificado, sem causas de aumento de pena.",D
pc2025_04_pn_33,"João, reincidente em crime doloso, compareceu, em agosto de 2025, por volta das 14h00min, à Rua Alfa, ocasião em que procedeu à subtração, sem violência ou grave ameaça à pessoa, de equipamentos utilizados para fornecimento de energia elétrica, evadindo-se na sequência. Registre-se que os bens subtraídos foram avaliados em R$ 1.000,00 (mil reais). Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que João responderá pelo crime de furto",E,"simples, sem causas de aumento de pena.",D
pc2025_04_pn_34,"João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)",A,excludente de culpabilidade.,D
pc2025_04_pn_34,"João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)",B,excludente de tipicidade.,D
pc2025_04_pn_34,"João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)",C,extintiva da punibilidade.,D
pc2025_04_pn_34,"João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)",D,excludente de ilicitude.,D
pc2025_04_pn_34,"João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)",E,isenção de pena.,D
pc2025_04_pn_35,"Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a",A,"inabilitação para o exercício de cargo, mandato ou função pública, pelo período de um a cinco anos. Registre-se que o referido efeito está condicionado à ocorrência de reincidência em crime de abuso de autoridade e não é automático, devendo ser declarado motivadamente na sentença.",A
pc2025_04_pn_35,"Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a",B,"inabilitação para o exercício de cargo, mandato ou função pública, pelo período de dois a oito anos. Registre-se que o referido efeito está condicionado à ocorrência de reincidência em crime de abuso de autoridade e não é automático, devendo ser declarado motivadamente na sentença.",A
pc2025_04_pn_35,"Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a",C,"inabilitação para o exercício de cargo, mandato ou função pública, pelo período de um a cinco anos. Registre-se que o referido efeito independe da reincidência em crime de abuso de autoridade, mas não é automático, devendo ser declarado motivadamente na sentença.",A
pc2025_04_pn_35,"Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a",D,"perda do cargo, do mandato ou da função pública. Registre-se que o referido efeito, de natureza automática, está condicionado à ocorrência de reincidência em crime de abuso de autoridade.",A
pc2025_04_pn_35,"Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a",E,"perda do cargo, do mandato ou da função pública. Registre-se que o referido efeito, de natureza automática, independe da reincidência em crime de abuso de autoridade.",A
pc2025_04_pn_36,"Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição",A,"simples, com a incidência de duas causas de aumento de pena, sujeito à ação penal pública condicionada à representação da vítima.",A
pc2025_04_pn_36,"Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição",B,"simples, com a incidência de duas causas de aumento de pena, sujeito à ação penal pública incondicionada.",A
pc2025_04_pn_36,"Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição",C,"qualificado, com a incidência de uma causa de aumento de pena, sujeito à ação penal pública incondicionada.",A
pc2025_04_pn_36,"Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição",D,"duplamente qualificado, sujeito à ação penal pública condicionada à representação da vítima.",A
pc2025_04_pn_36,"Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição",E,"duplamente qualificado, sujeito à ação penal pública incondicionada.",A
pc2025_04_pn_37,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",A,"não responderá criminalmente, já que o Poder Público não suportou qualquer prejuízo, afastando-se a tipicidade material da conduta.",C
pc2025_04_pn_37,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",B,"responderá pelo crime de violação de sigilo funcional, na modalidade simples, com a incidência de uma causa de aumento de pena.",C
pc2025_04_pn_37,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",C,"não responderá criminalmente, na medida em que o crime de violação de sigilo funcional não admite a modalidade culposa.",C
pc2025_04_pn_37,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",D,"responderá pelo crime de violação de sigilo funcional, na modalidade qualificada, sem causas de aumento de pena.",C
pc2025_04_pn_37,"Caio, servidor público no Estado Alfa, revelou ao seu irmão, por meio de conduta negligente, fato de que tinha ciência em razão do cargo e que deveria permanecer em segredo. Registre-se que, em razão da conduta perpetrada por Caio, a Administração Pública não sofreu qualquer prejuízo. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Caio",E,"responderá pelo crime de violação de sigilo funcional, na modalidade simples, sem causas de aumento de pena.",C
pc2025_04_pn_38,"Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em",A,"I, apenas.",A
pc2025_04_pn_38,"Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em",B,"II, apenas.",A
